ID,post_author,post_date,post_date_gmt,post_title,post_excerpt,post_status,comment_status,ping_status,post_password,post_name,to_ping,pinged,post_modified,post_modified_gmt,post_content_filtered,post_parent,guid,menu_order,post_type,post_mime_type,comment_count,lead_gen_params,PREFIX
161,4,5/31/19 12:30,5/31/19 16:30,What Are Common Symptoms of Alzheimer's Disease?,,inherit,closed,closed,,160-autosave-v1,,,5/31/19 12:30,5/31/19 16:30,,160,https://alzheimersdisease.net/uncategorized/160-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
163,33,6/19/19 22:32,6/20/19 2:32,Early Stage Symptom: Memory Loss,,publish,closed,closed,,memory-loss,,,7/3/19 12:47,7/3/19 16:47,,160,https://alzheimersdisease.net/?page_id=163,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
164,4,5/30/19 16:10,,Auto Draft,,auto-draft,closed,closed,,,,,5/30/19 16:10,,,0,https://alzheimersdisease.net/?page_id=164,0,page,,0,NULL,alz
165,33,5/4/19 10:13,5/4/19 14:13,What Are the Early Stage Symptoms of Alzheimer's Disease?,,publish,closed,closed,,early-stage,,,7/15/19 15:52,7/15/19 19:52,,160,https://alzheimersdisease.net/?page_id=165,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
166,39,7/15/19 12:10,7/15/19 16:10,Late Stage Symptom: Sleep Issues,,inherit,closed,closed,,154-autosave-v1,,,7/15/19 12:10,7/15/19 16:10,,154,https://alzheimersdisease.net/uncategorized/154-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
167,33,4/11/19 22:19,4/12/19 2:19,Early Stage Symptom: Planning & Problem Solving Issues,,publish,closed,closed,,planning-problem-solving-issues,,,7/29/19 14:57,7/29/19 18:57,,160,https://alzheimersdisease.net/?page_id=167,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
168,33,4/11/19 21:55,4/12/19 1:55,Early Stage Symptom: Difficulty with Tasks,,publish,closed,closed,,difficulty-with-tasks,,,7/15/19 17:45,7/15/19 21:45,,160,https://alzheimersdisease.net/?page_id=168,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
169,33,6/18/19 10:24,6/18/19 14:24,Early Stage Symptom: Confusion,,publish,closed,closed,,confusion,,,8/13/19 9:54,8/13/19 13:54,,160,https://alzheimersdisease.net/?page_id=169,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
170,33,4/11/19 22:06,4/12/19 2:06,Early Stage Symptom: Vision & Spatial Problems,,publish,closed,closed,,visual-spatial-problems,,,7/15/19 11:57,7/15/19 15:57,,160,https://alzheimersdisease.net/?page_id=170,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
171,4,6/19/19 22:00,6/20/19 2:00,Early Stage Symptom: Vision & Spatial Problems,,inherit,closed,closed,,170-autosave-v1,,,6/19/19 22:00,6/20/19 2:00,,170,https://alzheimersdisease.net/uncategorized/170-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
172,33,3/22/19 21:58,3/23/19 1:58,Early Stage Symptom: Language Problems,,publish,closed,closed,,language-problems,,,7/3/19 12:51,7/3/19 16:51,,160,https://alzheimersdisease.net/?page_id=172,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
173,33,5/14/19 10:18,5/14/19 14:18,Late Stage Symptom: Aggression,,publish,closed,closed,,aggression,,,7/15/19 11:59,7/15/19 15:59,,160,https://alzheimersdisease.net/?page_id=173,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
174,33,3/18/19 11:13,3/18/19 15:13,How Is Alzheimer's Disease Diagnosed?,,publish,closed,closed,,diagnosis,,,7/15/19 12:20,7/15/19 16:20,,0,https://alzheimersdisease.net/?page_id=174,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
175,33,5/7/19 15:34,5/7/19 19:34,Diagnosing Alzheimer's: Medical History,,publish,closed,closed,,medical-history,,,7/3/19 13:28,7/3/19 17:28,,0,https://alzheimersdisease.net/?page_id=175,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
176,33,6/1/19 21:53,6/2/19 1:53,Diagnosing Alzheimer's: Physical & Neurological Exams,,publish,closed,closed,,physical-neurological-exam,,,8/16/19 15:24,8/16/19 19:24,,0,https://alzheimersdisease.net/?page_id=176,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
177,4,5/31/19 11:26,5/31/19 15:26,Diagnosing Alzheimer's: Physical & Neurological Exams,,inherit,closed,closed,,176-autosave-v1,,,5/31/19 11:26,5/31/19 15:26,,176,https://alzheimersdisease.net/uncategorized/176-autosave-v1/,0,revision,,0,NULL,alz
178,33,4/18/19 15:15,4/18/19 19:15,Diagnosing Alzheimer's: Mental Status & Mood Tests,,publish,closed,closed,,mental-status-mood-testing,,,7/22/19 13:48,7/22/19 17:48,,0,https://alzheimersdisease.net/?page_id=178,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
179,33,5/31/19 14:32,5/31/19 18:32,Diagnosing Alzheimer's: Lab Tests,,publish,closed,closed,,lab-tests,,,7/15/19 10:51,7/15/19 14:51,,0,https://alzheimersdisease.net/?page_id=179,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
180,33,5/9/19 13:34,5/9/19 17:34,What Is Rivastigmine (Exelon)?,,publish,closed,closed,,rivastigmine,,,7/3/19 13:51,7/3/19 17:51,,187,https://alzheimersdisease.net/?page_id=180,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
181,33,8/19/19 11:30,8/19/19 15:30,Alzheimer's and Fractures: Reducing Risk with Thiazide Diuretics,,publish,open,closed,,fractures-thiazide-diuretics,,,8/19/19 13:52,8/19/19 17:52,,0,https://alzheimersdisease.net/?p=181,0,post,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\""""",alz
182,33,5/12/19 22:18,5/13/19 2:18,Late Stage Symptom: Agitation,,publish,closed,closed,,agitation,,,7/15/19 12:01,7/15/19 16:01,,160,https://alzheimersdisease.net/?page_id=182,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
183,33,6/18/19 8:14,6/18/19 12:14,Late Stage Symptom: Anxiety & Depression,,publish,closed,closed,,anxiety-depression,,,7/15/19 12:07,7/15/19 16:07,,160,https://alzheimersdisease.net/?page_id=183,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
184,33,3/29/19 12:44,3/29/19 16:44,Diagnosing Alzheimer's: Imaging Tests,,publish,closed,closed,,imaging-tests,,,7/18/19 10:44,7/18/19 14:44,,0,https://alzheimersdisease.net/?page_id=184,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
186,33,5/7/19 10:04,5/7/19 14:04,Diagnosing Alzheimer's: Home Screening Tests,,publish,closed,closed,,home-screening-tests,,,7/1/19 12:15,7/1/19 16:15,,0,https://alzheimersdisease.net/?page_id=186,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
187,33,3/12/19 8:25,3/12/19 12:25,How Is Alzheimer's Disease Treated?,,publish,closed,closed,,treatment,,,7/16/19 14:50,7/16/19 18:50,,0,https://alzheimersdisease.net/?page_id=187,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
188,33,4/17/19 11:10,4/17/19 15:10,What Are the Treatment Guidelines for Alzheimer's Disease?,,publish,closed,closed,,treatment-guidelines,,,7/26/19 11:09,7/26/19 15:09,,0,https://alzheimersdisease.net/?page_id=188,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
189,33,3/21/19 9:22,3/21/19 13:22,What Medications Are Used to Treat Alzheimer's Disease?,,publish,closed,closed,,medications,,,7/1/19 10:14,7/1/19 14:14,,0,https://alzheimersdisease.net/?page_id=189,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
190,33,6/20/19 12:55,6/20/19 16:55,What Is Donepezil (Aricept)?,,publish,closed,closed,,donepezil,,,7/1/19 8:55,7/1/19 12:55,,187,https://alzheimersdisease.net/?page_id=190,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
191,33,6/14/19 15:41,6/14/19 19:41,What Antipsychotics Can Help Treat Alzheimer's Symptoms?,,publish,closed,closed,,antipsychotics,,,7/15/19 17:33,7/15/19 21:33,,0,https://alzheimersdisease.net/?page_id=191,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
192,33,6/19/19 11:25,6/19/19 15:25,What Therapy Options Are There for People with Alzheimer's?,,publish,closed,closed,,physical-occupational-therapy,,,8/7/19 9:21,8/7/19 13:21,,0,https://alzheimersdisease.net/?page_id=192,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
193,33,6/14/19 15:39,6/14/19 19:39,Complementary & Alternative Therapies for Alzheimer's,,publish,closed,closed,,complementary-alternative-therapies,,,6/29/19 16:24,6/29/19 20:24,,0,https://alzheimersdisease.net/?page_id=193,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
194,33,6/18/19 13:28,6/18/19 17:28,Coping with Early Stage Alzheimer's,,publish,closed,closed,,early-stage,,,8/14/19 16:23,8/14/19 20:23,,334,https://alzheimersdisease.net/?page_id=194,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
195,33,2/21/19 21:20,2/22/19 2:20,Coping With an Alzheimer's Diagnosis,,publish,closed,closed,,diagnosis,,,7/15/19 17:46,7/15/19 21:46,,334,https://alzheimersdisease.net/?page_id=195,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
196,33,4/2/19 22:27,4/3/19 2:27,How Does Alzheimer's Disease Impact Relationships?,,publish,closed,closed,,relationships,,,7/29/19 14:51,7/29/19 18:51,,0,https://alzheimersdisease.net/?page_id=196,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
197,33,6/18/19 10:33,6/18/19 14:33,How to Plan for the Legal & Financial Aspects of Alzheimer's,,publish,closed,closed,,legal-financial-planning,,,7/15/19 12:33,7/15/19 16:33,,0,https://alzheimersdisease.net/?page_id=197,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
198,33,5/19/19 9:04,5/19/19 13:04,Coping with Late Stage Alzheimer's,,publish,closed,closed,,late-stage,,,7/15/19 17:52,7/15/19 21:52,,334,https://alzheimersdisease.net/?page_id=198,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
199,33,6/18/19 10:19,6/18/19 14:19,Late Stage Alzheimer's Support Services & Resources,,publish,closed,closed,,late-stage-support-resources,,,7/15/19 12:51,7/15/19 16:51,,0,https://alzheimersdisease.net/?page_id=199,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
200,33,5/7/19 10:42,5/7/19 14:42,Financial Cost of Providing Care for Alzheimer's Disease,,publish,closed,closed,,financial-cost-tips,,,7/29/19 15:00,7/29/19 19:00,,369,https://alzheimersdisease.net/?page_id=200,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
201,33,5/30/19 12:47,5/30/19 16:47,Safety for People with Alzheimer's: Reporting Abuse or Neglect,,publish,closed,closed,,report-abuse-neglect,,,7/11/19 10:51,7/11/19 14:51,,369,https://alzheimersdisease.net/?page_id=201,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
202,33,6/20/19 11:08,6/20/19 15:08,Support Groups for Caregivers,,publish,closed,closed,,support-groups,,,8/5/19 12:20,8/5/19 16:20,,369,https://alzheimersdisease.net/?page_id=202,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
203,33,6/11/19 10:32,6/11/19 14:32,Grief & Loss: Coping with Loss of a Loved One,,publish,closed,closed,,coping-loss,,,8/13/19 21:21,8/14/19 1:21,,369,https://alzheimersdisease.net/?page_id=203,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
204,33,5/19/19 22:24,5/20/19 2:24,Managing Care for Behavioral Symptoms,,publish,closed,closed,,manage-behavioral-symptoms,,,7/22/19 13:54,7/22/19 17:54,,0,https://alzheimersdisease.net/?page_id=204,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
205,39,7/15/19 12:07,7/15/19 16:07,Late Stage Symptom: Anxiety & Depression,,inherit,closed,closed,,183-autosave-v1,,,7/15/19 12:07,7/15/19 16:07,,183,https://alzheimersdisease.net/uncategorized/183-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
206,4,7/8/19 16:58,7/8/19 20:58,What's the Difference Between Dementia and Alzheimer's?,,inherit,closed,closed,,153-autosave-v1,,,7/8/19 16:58,7/8/19 20:58,,153,https://alzheimersdisease.net/uncategorized/153-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
208,4,5/31/19 21:53,6/1/19 1:53,Coping With an Alzheimer's Diagnosis,,inherit,closed,closed,,195-autosave-v1,,,5/31/19 21:53,6/1/19 1:53,,195,https://alzheimersdisease.net/uncategorized/195-autosave-v1/,0,revision,,0,NULL,alz
209,4,5/31/19 21:55,6/1/19 1:55,How Does Alzheimer's Disease Impact Relationships?,,inherit,closed,closed,,196-autosave-v1,,,5/31/19 21:55,6/1/19 1:55,,196,https://alzheimersdisease.net/uncategorized/196-autosave-v1/,0,revision,,0,NULL,alz
210,4,6/16/19 21:32,6/17/19 1:32,Is There a Cure for Alzheimer's Disease?,,inherit,closed,closed,,118-autosave-v1,,,6/16/19 21:32,6/17/19 1:32,,118,https://alzheimersdisease.net/uncategorized/118-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
211,4,7/22/19 19:09,7/22/19 23:09,Myths & Misconceptions About Alzheimer's,,inherit,closed,closed,,122-autosave-v1,,,7/22/19 19:09,7/22/19 23:09,,122,https://alzheimersdisease.net/uncategorized/122-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
213,33,6/3/19 10:19,,10 Things Caregivers Can Do To Emotionally Support Their Loved One,,draft,open,closed,,emotional-support,,,6/3/19 10:19,6/3/19 14:19,,0,https://alzheimersdisease.net/?p=213,0,post,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
214,33,6/3/19 10:22,,Helping Caregivers Cope with Sundowning,,draft,open,closed,,caregiver-tips-sundowning,,,6/3/19 10:22,6/3/19 14:22,,0,https://alzheimersdisease.net/?p=214,0,post,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
215,4,6/3/19 10:22,6/3/19 14:22,Helping Caregivers Cope with Sundowning,,inherit,closed,closed,,214-autosave-v1,,,6/3/19 10:22,6/3/19 14:22,,214,https://alzheimersdisease.net/uncategorized/214-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
216,33,6/3/19 10:26,,The Connection Between Alzheimer‰Ûªs & the Immune System,,draft,open,closed,,immune-system,,,6/3/19 10:26,6/3/19 14:26,,0,https://alzheimersdisease.net/?p=216,0,post,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
217,4,7/22/19 19:01,7/22/19 23:01,How Common Is Alzheimer's Disease?,,inherit,closed,closed,,134-autosave-v1,,,7/22/19 19:01,7/22/19 23:01,,134,https://alzheimersdisease.net/uncategorized/134-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
218,4,6/3/19 14:20,6/3/19 18:20,What Causes Alzheimer's Disease?,,inherit,closed,closed,,135-autosave-v1,,,6/3/19 14:20,6/3/19 18:20,,135,https://alzheimersdisease.net/uncategorized/135-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
219,4,6/3/19 14:30,6/3/19 18:30,What are Common Risk Factors for Alzheimer's Disease?,,inherit,closed,closed,,136-autosave-v1,,,6/3/19 14:30,6/3/19 18:30,,136,https://alzheimersdisease.net/uncategorized/136-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
220,33,6/3/19 15:03,6/3/19 19:03,Pam Farina,,publish,closed,closed,,pam-farina,,,7/17/19 11:52,7/17/19 15:52,,50,https://alzheimersdisease.net/?page_id=220,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
221,23,6/3/19 14:38,,Auto Draft,,auto-draft,closed,closed,,,,,6/3/19 14:38,,,0,https://alzheimersdisease.net/?page_id=221,0,page,,0,NULL,alz
222,23,6/3/19 14:38,,Auto Draft,,auto-draft,closed,closed,,,,,6/3/19 14:38,,,0,https://alzheimersdisease.net/?page_id=222,0,page,,0,NULL,alz
223,23,6/3/19 14:38,,Auto Draft,,auto-draft,closed,closed,,,,,6/3/19 14:38,,,0,https://alzheimersdisease.net/?page_id=223,0,page,,0,NULL,alz
224,4,7/1/19 15:23,7/1/19 19:23,How Does Alzheimer's Disease Develop?,,inherit,closed,closed,,144-autosave-v1,,,7/1/19 15:23,7/1/19 19:23,,144,https://alzheimersdisease.net/uncategorized/144-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
225,23,6/4/19 9:59,6/4/19 13:59,Pam Farina,,inherit,closed,closed,,220-autosave-v1,,,6/4/19 9:59,6/4/19 13:59,,220,https://alzheimersdisease.net/uncategorized/220-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
234,23,6/3/19 15:29,6/3/19 19:29,,,publish,closed,closed,,234,,,8/14/19 13:34,8/14/19 17:34,,0,https://alzheimersdisease.net/?p=234,1,nav_menu_item,,0,NULL,alz
235,23,6/3/19 15:29,6/3/19 19:29,,,publish,closed,closed,,235,,,8/14/19 13:34,8/14/19 17:34,,0,https://alzheimersdisease.net/?p=235,6,nav_menu_item,,0,NULL,alz
236,23,6/3/19 15:29,6/3/19 19:29,,,publish,closed,closed,,236,,,8/14/19 13:34,8/14/19 17:34,,50,https://alzheimersdisease.net/?p=236,11,nav_menu_item,,0,NULL,alz
237,23,6/3/19 15:29,6/3/19 19:29,,,publish,closed,closed,,237,,,8/14/19 13:34,8/14/19 17:34,,50,https://alzheimersdisease.net/?p=237,14,nav_menu_item,,0,NULL,alz
238,23,6/3/19 15:29,6/3/19 19:29,,,publish,closed,closed,,238,,,8/14/19 13:34,8/14/19 17:34,,50,https://alzheimersdisease.net/?p=238,7,nav_menu_item,,0,NULL,alz
239,23,6/3/19 15:29,6/3/19 19:29,,,publish,closed,closed,,239,,,8/14/19 13:34,8/14/19 17:34,,50,https://alzheimersdisease.net/?p=239,8,nav_menu_item,,0,NULL,alz
240,23,6/3/19 15:29,6/3/19 19:29,Lab Tests,,publish,closed,closed,,diagnosing-alzheimers-lab-tests,,,8/14/19 13:34,8/14/19 17:34,,0,https://alzheimersdisease.net/?p=240,61,nav_menu_item,,0,NULL,alz
241,23,6/3/19 15:29,6/3/19 19:29,,,publish,closed,closed,,241,,,8/14/19 13:34,8/14/19 17:34,,0,https://alzheimersdisease.net/?p=241,16,nav_menu_item,,0,NULL,alz
242,23,6/3/19 15:29,6/3/19 19:29,How Common Is AD?,,publish,closed,closed,,how-common-is-alzheimers-disease,,,8/14/19 13:34,8/14/19 17:34,,0,https://alzheimersdisease.net/?p=242,19,nav_menu_item,,0,NULL,alz
243,23,6/3/19 15:29,6/3/19 19:29,Diagnosis,,publish,closed,closed,,how-is-alzheimers-disease-diagnosed,,,8/14/19 13:34,8/14/19 17:34,,0,https://alzheimersdisease.net/?p=243,57,nav_menu_item,,0,NULL,alz
249,23,6/3/19 15:29,6/3/19 19:29,Risk Factors,,publish,closed,closed,,what-are-common-risk-factors-for-alzheimers-disease,,,8/14/19 13:34,8/14/19 17:34,,0,https://alzheimersdisease.net/?p=249,22,nav_menu_item,,0,NULL,alz
250,23,6/3/19 15:29,6/3/19 19:29,Symptoms,,publish,closed,closed,,what-are-common-symptoms-of-alzheimers-disease,,,8/14/19 13:34,8/14/19 17:34,,0,https://alzheimersdisease.net/?p=250,38,nav_menu_item,,0,NULL,alz
251,23,6/3/19 15:29,6/3/19 19:29,Causes,,publish,closed,closed,,what-causes-alzheimers-disease,,,8/14/19 13:34,8/14/19 17:34,,0,https://alzheimersdisease.net/?p=251,21,nav_menu_item,,0,NULL,alz
252,23,6/3/19 15:29,6/3/19 19:29,Basics,,publish,closed,closed,,252,,,8/14/19 13:34,8/14/19 17:34,,0,https://alzheimersdisease.net/?p=252,18,nav_menu_item,,0,NULL,alz
253,23,6/4/19 9:59,6/4/19 13:59,farina-profile,,inherit,open,closed,,farina-profile,,,6/4/19 9:59,6/4/19 13:59,,220,/wp-content/uploads/2019/06/farina-profile.jpg,0,attachment,image/jpeg,0,NULL,alz
254,33,7/30/19 16:11,7/30/19 20:11,Can You Die from Alzheimer‰Ûªs?,,publish,open,closed,,cause-death,,,7/30/19 16:11,7/30/19 20:11,,0,https://alzheimersdisease.net/?p=254,0,post,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
256,33,8/16/19 15:16,8/16/19 19:16,"Grieving the \Loss\"" of a Loved One with Alzheimer‰Ûªs""",,publish,open,closed,,grieving-new-normal,,,8/16/19 15:16,8/16/19 19:16,,0,https://alzheimersdisease.net/?p=256,0,post,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\""""",alz
257,4,6/5/19 9:30,,My Mother Joan: The Beginning,,draft,open,closed,,mother-joan,,,6/5/19 9:30,6/5/19 13:30,,0,https://alzheimersdisease.net/?p=257,0,post,,0,NULL,alz
258,41,6/6/19 13:25,,How Different Grief Can Look,,draft,open,closed,,,,,6/6/19 13:25,6/6/19 17:25,,0,https://alzheimersdisease.net/?p=258,0,post,,0,NULL,alz
259,4,6/5/19 10:28,6/5/19 14:28,Special Populations Affected By Alzheimer's Disease,,inherit,closed,closed,,155-autosave-v1,,,6/5/19 10:28,6/5/19 14:28,,155,https://alzheimersdisease.net/uncategorized/155-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
260,4,6/5/19 15:03,6/5/19 19:03,What Is Early-Onset Alzheimer's Disease?,,inherit,closed,closed,,156-autosave-v1,,,6/5/19 15:03,6/5/19 19:03,,156,https://alzheimersdisease.net/uncategorized/156-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
261,4,6/5/19 15:12,6/5/19 19:12,Diagnosing Alzheimer's: Mental Status & Mood Tests,,inherit,closed,closed,,178-autosave-v1,,,6/5/19 15:12,6/5/19 19:12,,178,https://alzheimersdisease.net/uncategorized/178-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
262,33,5/7/19 10:07,5/7/19 14:07,Diagnosing Alzheimer's: Genetic Tests,,publish,closed,closed,,genetic-tests,,,7/1/19 13:06,7/1/19 17:06,,0,https://alzheimersdisease.net/?page_id=262,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
263,33,8/8/19 15:38,8/8/19 19:38,Does the Mediterranean Diet Help to Prevent Alzheimer's?,,publish,open,closed,,mediterranean-diet,,,8/8/19 15:52,8/8/19 19:52,,0,https://alzheimersdisease.net/?p=263,0,post,,0," showIfLoggedIn=\0\"" campaign=\""shortcode_posts\"" source=\""site\""""",alz
264,4,6/6/19 14:19,,Auto Draft,,auto-draft,closed,closed,,,,,6/6/19 14:19,,,0,https://alzheimersdisease.net/?page_id=264,0,page,,0,NULL,alz
265,23,6/10/19 10:50,,Auto Draft,,auto-draft,closed,closed,,,,,6/10/19 10:50,,,0,https://alzheimersdisease.net/?page_id=265,0,page,,0,NULL,alz
